Mix_ID,Cement Amount  (kg/m³),Cement type,Cement Grade (Mpa),Silica Fume (kg/m³),Flayash Amount   (kg/m³),Limestone Powder  (kg/m3),Quartzpowder (kg/m3),Glass powder (kg/m3),Rice husk ash (kg/m3),Metakaolin (kg/m³),GGBFS  (kg/m³),Slag Amount   (kg/m³),Nano-CaCO3 (kg/m3),Nano-Al2O3 (kg/m3),Nano-TiO2 (kg/m3),Nano Silica (kg/m3),Filler (kg/m³),Fine Aggregate (kg/m³),Sand Type,Max Size (mm),Type of Fiber,Amount / Quantity of Fiber,Length (mm),Diameter (mm),Water (kg/m³),Type of Superplasticizer,Superplasticizer (kg/m³),Specimen,Testing Standard,28-Day,Water_Binder_Ratio,Binder
2,850.5,Type I 52.5 R ©,52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,156.0,0.1945336056803813,1028.1
2,913.5,Type I 52.5 R (C),52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,167.0,0.1833012556136009,1091.1
2,787.5,Type I 52.5 R ©,52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand ,0.6,Straight Steel Fibers ,74.0,10.0,0.15,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,180.0,0.2072324111491037,965.1
2,882.0000000000001,Type I 52.5 R (C),52.5,177.6,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000001,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,135.0,0.1887504718761796,1059.6000000000001
2,787.5,Type I 52.5 R ©,52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand ,0.6,Straight Steel Fibers ,148.0,10.0,0.15,210.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,195.0,0.2175940317065589,965.1
2,819.0,Type I 52.5 R (C),52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000001,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,156.0,0.2006823198876179,996.6
2,756.0,Type I 52.5 R ©,52.5,199.8,0.0,0.0,308.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000001,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,129.0,0.2092487968194183,955.8
2,756.0,Type I 52.5 R (C),52.5,222.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000001,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,130.0,0.2044989775051124,978.0
2,756.0,Type I 52.5 R ©,52.5,266.4,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000001,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,147.0,0.1956181533646322,1022.4
2,661.5,Type I 52.5 R (C),52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,160.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,159.0,0.1906804910022643,839.1
2,756.0,Type I 52.5 R ©,52.5,155.4,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000001,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,120.0,0.2194426157559798,911.4
2,787.5,Type I 52.5 R (C),52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand ,0.6,Straight Steel Fibers ,74.0,10.0,0.15,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,163.0,0.1968707905916485,965.1
2,850.5,Type I 52.5 R ©,52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,177.0,0.1750802451123431,1028.1
2,850.5,Type I 52.5 R (C),52.5,155.4,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,169.0,0.1888855751068694,1005.9
2,787.5,Type I 52.5 R ©,52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,164.0,0.1968707905916485,965.1
2,756.0,Type I 52.5 R (C),52.5,133.2,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000001,Silica Sand ,0.6,Straight Steel Fibers ,148.0,10.0,0.15,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,210.0,0.2136752136752136,889.2
2,850.5,Type I 52.5 R ©,52.5,155.4,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,162.0,0.1888855751068694,1005.9
2,724.5,Type I 52.5 R (C),52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand ,0.6,Straight Steel Fibers ,74.0,10.0,0.15,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,175.0,0.199534419687396,902.1
2,661.5,Type I 52.5 R ©,52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,160.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,165.0,0.1906804910022643,839.1
2,787.5,Type I 52.5 R (C),52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand ,0.6,Straight Steel Fibers ,74.0,10.0,0.15,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,185.0,0.2072324111491037,965.1
2,693.0,Type I 52.5 R ©,52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,160.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,181.0,0.1936577099975792,826.2
2,724.5,Type I 52.5 R (C),52.5,199.8,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,159.0,0.2055609650546359,924.3
2,756.0,Type I 52.5 R ©,52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand ,0.6,Straight Steel Fibers ,148.0,10.0,0.15,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,229.0,0.2024291497975708,889.2
2,724.5,Type I 52.5 R (C),52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,168.0,0.199534419687396,902.1
2,787.5,Type I 52.5 R ©,52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand ,0.6,Straight Steel Fibers ,148.0,10.0,0.15,210.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,195.0,0.2175940317065589,965.1
2,756.0,Type I 52.5 R (C),52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,167.0,0.1928020565552699,933.6
2,756.0,Type I 52.5 R ©,52.5,133.2,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000001,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,117.0,0.2249212775528564,889.2
2,850.5,Type I 52.5 R (C),52.5,155.4,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand ,0.6,Straight Steel Fibers ,148.0,10.0,0.15,200.0,polycarboxylate ether-based superplasticizers (SPs),40.0,40 X 40 X 40 ,EN 196-1,223.0,0.1988269211651257,1005.9
2,787.5,Type I 52.5 R ©,52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand ,0.6,Straight Steel Fibers ,148.0,10.0,0.15,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,214.0,0.1865091700341933,965.1
2,787.5,Type I 52.5 R (C),52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand ,0.6,Straight Steel Fibers ,148.0,10.0,0.15,210.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,203.0,0.2175940317065589,965.1
2,756.0,Type I 52.5 R ©,52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand ,0.6,Straight Steel Fibers ,74.0,10.0,0.15,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,176.0,0.2035132819194516,933.6
2,756.0,Type I 52.5 R (C),52.5,244.2,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000001,Silica Sand ,0.6,Straight Steel Fibers ,156.0,13.0,0.2,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,138.0,0.1999600079984003,1000.2
2,756.0,Type I 52.5 R ©,52.5,155.4,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand ,0.6,Straight Steel Fibers ,148.0,10.0,0.15,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,40 X 40 X 40 ,EN 196-1,225.0,0.1974983541803818,911.4
M1,782.0,Type I 52.5 R ©,52.5,201.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,Silica Sand ,0.6,Straight Steel Fibers ,150.0,10.0,0.15,184.0,polycarboxylate ether-based superplasticizers (SPs),32.0,40 X 40 X 40 ,EN 196-1,156.0,0.1871820956256358,983.0
M2,776.0,Type I 52.5 R ©,52.5,159.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,Silica Sand ,0.6,Straight Steel Fibers ,150.0,10.0,0.15,186.0,polycarboxylate ether-based superplasticizers (SPs),31.0,40 X 40 X 40 ,EN 196-1,150.0,0.1989304812834224,935.0
M3,800.0,Type I 52.5 R ©,52.5,165.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,Silica Sand ,0.6,Straight Steel Fibers ,150.0,10.0,0.15,190.0,polycarboxylate ether-based superplasticizers (SPs),32.0,40 X 40 X 40 ,EN 196-1,151.0,0.1968911917098445,965.0
M1,782.0,Type I 52.5 R ©,52.5,201.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,Silica Sand ,0.6,Straight Steel Fibers ,150.0,10.0,0.15,184.0,polycarboxylate ether-based superplasticizers (SPs),32.0,40 X 40 X 40 ,EN 196-1,210.0,0.1871820956256358,983.0
M2,776.0,Type I 52.5 R ©,52.5,159.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,Silica Sand ,0.6,Straight Steel Fibers ,150.0,10.0,0.15,186.0,polycarboxylate ether-based superplasticizers (SPs),31.0,40 X 40 X 40 ,EN 196-1,205.0,0.1989304812834224,935.0
M3,800.0,Type I 52.5 R ©,52.5,165.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,Silica Sand ,0.6,Straight Steel Fibers ,150.0,10.0,0.15,190.0,polycarboxylate ether-based superplasticizers (SPs),32.0,40 X 40 X 40 ,EN 196-1,193.0,0.1968911917098445,965.0
UHPC-1,777.423,White cement,52.5,194.504,188.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.838,Locally available sand,1.2,Straight Steel Fibers ,156.0,13.0,0.2,178.80729,polycarboxylate ether-based superplasticizers (SPs),28.464,Cylinder 150 x 300,ASTM C109,185.341,0.1540776699029126,1160.501
UHPC-2,751.924,White cement,52.5,187.981,182.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.479,Locally available sand,1.2,Straight Steel Fibers ,156.0,13.0,0.2,180.46176,polycarboxylate ether-based superplasticizers (SPs),27.278,Cylinder 150 x 300,ASTM C109,166.049,0.1607606973058637,1122.549
UHPC-3,744.808,White cement,52.5,186.202,180.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.212,Locally available sand,1.2,Straight Steel Fibers ,156.0,13.0,0.2,171.30584000000002,polycarboxylate ether-based superplasticizers (SPs),26.685,Cylinder 150 x 300,ASTM C109,161.915,0.1540693333333333,1111.875
UHPC-4,740.064,White cement,52.5,185.016,179.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.503,Locally available sand,1.2,Straight Steel Fibers ,156.0,13.0,0.2,170.21472,polycarboxylate ether-based superplasticizers (SPs),26.685,Cylinder 150 x 300,ASTM C109,199.81,0.154074074074074,1104.759
UHPC-5,777.423,White cement,52.5,194.504,188.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.838,Locally available sand,1.2,Straight Steel Fibers ,156.0,13.0,0.2,178.80729,polycarboxylate ether-based superplasticizers (SPs),27.871,Cylinder 150 x 300,ASTM C109,181.207,0.1540776699029126,1160.501
UHPC-6,757.8539999999999,White cement,52.5,189.76,183.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.781,Locally available sand,1.2,Straight Steel Fibers ,156.0,13.0,0.2,166.72788,polycarboxylate ether-based superplasticizers (SPs),27.278,Cylinder 150 x 300,ASTM C109,155.025,0.1473584905660377,1131.444
UHPC-7,744.808,White cement,52.5,186.202,180.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.212,Locally available sand,1.2,Straight Steel Fibers ,156.0,13.0,0.2,171.30584000000002,polycarboxylate ether-based superplasticizers (SPs),26.685,Cylinder 150 x 300,ASTM C109,159.159,0.1540693333333333,1111.875
HS-ECC-Reference,800.0,PO 52.5R,52.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,silica sand,0.181, PE fiber,19.4,18.0,0.024,230.0,polycarboxylate superplasticizer,25.0,50 x 50 x 50 ,ASTM C109,143.0,0.1352941176470588,1700.0
HS-ECC-LP-12.5%,700.0,PO 52.5R,52.5,150.0,0.0,90.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,silica sand,0.181, PE fiber,19.4,18.0,0.024,230.0,polycarboxylate superplasticizer,20.0,50 x 50 x 50 ,ASTM C109,141.0,0.14375,1600.0
HS-ECC-LP-25%,600.0,PO 52.5R,52.5,150.0,0.0,180.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,silica sand,0.181, PE fiber,19.4,18.0,0.024,230.0,polycarboxylate superplasticizer,16.0,50 x 50 x 50 ,ASTM C109,138.0,0.1533333333333333,1500.0
HS-ECC-LP-50%,400.0,PO 52.5R,52.5,150.0,0.0,360.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,silica sand,0.181, PE fiber,19.4,18.0,0.024,230.0,polycarboxylate superplasticizer,12.0,50 x 50 x 50 ,ASTM C109,131.0,0.1769230769230769,1300.0
C-S0-LP0,900.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,147.0,0.1492537313432835,1072.0
C-S0-LP10,810.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,145.0,0.1629327902240326,982.0
C-S0-LP15,765.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,143.0,0.1707577374599786,937.0
C-S0-LP20,720.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,139.0,0.179372197309417,892.0
C-S25-LP0,675.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,144.0,0.1492537313432835,1072.0
C-S25-LP10,608.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,68.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,143.0,0.1592039800995024,1005.0
C-S25-LP15,574.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,101.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,139.0,0.164778578784758,971.0
C-S25-LP20,540.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,135.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,138.0,0.1707577374599786,937.0
C-S0-LP0,900.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,171.0,0.1492537313432835,1072.0
C-S0-LP10,810.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,168.0,0.1629327902240326,982.0
C-S0-LP15,765.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,161.0,0.1707577374599786,937.0
C-S0-LP20,720.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,154.0,0.179372197309417,892.0
C-S25-LP0,675.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,166.0,0.1492537313432835,1072.0
C-S25-LP10,608.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,68.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,162.0,0.1592039800995024,1005.0
C-S25-LP15,574.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,101.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,157.0,0.164778578784758,971.0
C-S25-LP20,540.0,Type I/II ordinary portland cement (OPC) ,52.5,69.0,103.0,135.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,Locally available sand,4.75,Straight Steel Fibers ,120.0,13.0,0.2,160.0,polycarboxylate-based HRWRA,44.5,50 x 50 x 50 ,ASTM C109,149.0,0.1707577374599786,937.0
E-0,898.91,Portland cement CEM-52.5,52.5,90.99,451.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,silica sand,0.15,PE Fiber ,20.0,18.0,0.026,275.0,superplasticizer (SP),20.0,50.8 x50.8 50.8,ASTM C109,101.0,0.1908264520158212,1441.1
E-20-500,719.13,Portland cement CEM-52.5,52.5,90.99,451.2,179.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,silica sand,0.15,PE Fiber ,20.0,18.0,0.026,275.0,superplasticizer (SP),20.0,50.8 x50.8 50.8,ASTM C109,88.0,0.2180255605238956,1261.32
E-40-500,539.35,Portland cement CEM-52.5,52.5,90.99,451.2,359.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,silica sand,0.15,PE Fiber ,20.0,18.0,0.026,275.0,superplasticizer (SP),20.0,50.8 x50.8 50.8,ASTM C109,84.0,0.2542670636314884,1081.54
E-40-3000,539.35,Portland cement CEM-52.5,52.5,90.99,451.2,359.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,silica sand,0.15,PE Fiber ,20.0,18.0,0.026,275.0,superplasticizer (SP),20.0,50.8 x50.8 50.8,ASTM C109,91.0,0.2542670636314884,1081.54
M-C,718.0,CEM I-52.5 Portland cement,52.5,128.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,Silica sand,0.15,PE Fiber ,20.0,18.0,0.026,290.0,polycarboxylate superplasticizer,25.0,50.8 x50.8 50.8,ASTM C109,83.0,0.204225352112676,1420.0
M-15,610.0,CEM I-52.5 Portland cement,52.5,128.0,574.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,Silica sand,0.15,PE Fiber ,20.0,18.0,0.026,290.0,polycarboxylate superplasticizer,30.0,50.8 x50.8 50.8,ASTM C109,94.67,0.2210365853658536,1312.0
M-25,538.0,CEM I-52.5 Portland cement,52.5,128.0,574.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,Silica sand,0.15,PE Fiber ,20.0,18.0,0.026,290.0,polycarboxylate superplasticizer,30.0,50.8 x50.8 50.8,ASTM C109,111.3,0.2338709677419354,1240.0
